"id","imdbID","r1","r2","r3"
"1480","tt0045917","tt0028358","tt0047573","tt0051622"
"1481","tt0073115","tt0071464","tt0114436","tt0097108"
"1482","tt0249371","tt0120036","tt0119815","tt0187393"
"1483","tt0068575","tt0083284","tt0043265","tt0083564"
"1484","tt0199727","tt2402105","tt3079380","tt0113845"
"1485","tt0264464","tt0362227","tt0443272","tt0108052"
"1486","tt0255477","tt0118799","tt0110570","tt0064603"
"1487","tt0299658","tt0875034","tt0328099","tt0138524"
"1488","tt0274558","tt0477302","tt0249462","tt0976051"
"1489","tt0290210","tt0415965","tt0114279","tt0115907"
"1490","tt0309912","tt0116191","tt0114388","tt0114117"
"1491","tt0253474","tt0067372","tt0109579","tt0104779"
"1492","tt0106753","tt0117002","tt0113690","tt0110604"
"1493","tt0119273","tt0164917","tt0216651","tt0102034"
"1494","tt0085794","tt0097965","tt0076451","tt0112641"
"1495","tt0282698","tt0119942","tt0119778","tt0155711"
"1496","tt0290538","tt0271259","tt0433383","tt0419749"
"1497","tt0330069","tt0800003","tt0124295","tt0462395"
"1498","tt0305711","tt1279935","tt2234155","tt0112697"
"1499","tt0245341","tt0087928","tt0083833","tt0114885"
"1500","tt0291172","tt0117398","tt0200071","tt0456396"
"1501","tt0295289","tt0186975","tt0147800","tt0184907"
"1502","tt0257568","tt0358349","tt0110478","tt0108333"
"1503","tt0271668","tt0239948","tt0118708","tt0960144"
"1504","tt0317248","tt0387131","tt0861689","tt1680045"
"1505","tt0274428","tt0093206","tt0059712","tt0139820"
"1506","tt0075675","tt0120753","tt0093191","tt0119062"
"1507","tt0103671","tt0112641","tt0112461","tt0110005"
"1508","tt0057869","tt0059592","tt0055572","tt0060647"
"1509","tt0106500","tt0118702","tt0120693","tt0209322"
"1510","tt0056023","tt0054692","tt0035942","tt0045589"
"1511","tt0052918","tt0047811","tt0049966","tt0047203"
"1512","tt0079477","tt0070735","tt0095188","tt0073075"
"1513","tt0029453","tt0031514","tt0047296","tt0056193"
"1514","tt0084737","tt0080453","tt0113443","tt0119987"
"1515","tt0088414","tt0091178","tt0076933","tt0113228"
"1516","tt0282209","tt0283632","tt0397101","tt0429573"
"1517","tt0280653","tt0119592","tt0065234","tt0100211"
"1518","tt0115781","tt0105813","tt0102005","tt0090350"
"1519","tt0039305","tt0043955","tt0027893","tt0042530"
"1520","tt0070155","tt0116745","tt0096180","tt0087089"
"1521","tt0326769","tt0390022","tt0113957","tt0113501"
"1522","tt0309593","tt1144884","tt0804443","tt0417148"
"1523","tt0292506","tt0093640","tt0105813","tt0109890"
"1524","tt0280720","tt0120531","tt0114095","tt0114113"
"1525","tt0308514","tt0084352","tt0109508","tt0114805"
"1526","tt0303361","tt0380066","tt0972883","tt0117002"
"1527","tt0049291","tt0041239","tt0033870","tt0071455"
"1528","tt0160611","tt0118002","tt0114594","tt0110955"
"1529","tt0054417","tt0048281","tt0072081","tt0116604"
"1530","tt0055597","tt0061328","tt0060588","tt0112767"
"1531","tt0083943","tt0186566","tt0080472","tt0076070"
"1532","tt0083996","tt0116604","tt0048281","tt0054417"
"1533","tt0085622","tt0113028","tt0110877","tt0108002"
"1534","tt0084237","tt0083951","tt0077687","tt0101414"
"1535","tt0084293","tt0118577","tt0093690","tt0066011"
"1536","tt0084316","tt0082136","tt0087032","tt0081529"
"1537","tt0084329","tt0097965","tt0086637","tt0087003"
"1538","tt0084335","tt0094731","tt0065234","tt0119592"
"1539","tt0083449","tt0083693","tt0089838","tt0114279"
"1540","tt0084352","tt0066765","tt0079470","tt0085959"
"1541","tt0084354","tt0078259","tt0091530","tt0114319"
"1542","tt0084422","tt0102426","tt0114279","tt0113107"
"1543","tt0084423","tt0076085","tt0074252","tt0075793"
"1544","tt0084445","tt0078788","tt0093073","tt0068646"
"1545","tt0084489","tt0119934","tt0096244","tt0109450"
"1546","tt0084504","tt0059797","tt0079152","tt0054357"
"1547","tt0084538","tt0102426","tt0075040","tt0170705"
"1548","tt0084555","tt0108500","tt0189192","tt0113149"
"1549","tt0084597","tt0086194","tt0109508","tt0236388"
"1550","tt0084628","tt0056119","tt0096257","tt0117293"
"1551","tt0084648","tt0236216","tt0092580","tt0097257"
"1552","tt0084675","tt0111001","tt0084503","tt0101605"
"1553","tt0084728","tt0110367","tt0472071","tt0084021"
"1554","tt0084732","tt0119594","tt0079417","tt0110684"
"1555","tt0084756","tt0087597","tt0090768","tt0106701"
"1556","tt0084776","tt0116269","tt0097276","tt0087747"
"1557","tt0084786","tt0110093","tt0110478","tt0108333"
"1558","tt0084821","tt0116684","tt0120857","tt0061407"
"1559","tt0084945","tt0108500","tt0113101","tt0112682"
"1560","tt0251127","tt0107050","tt0361925","tt0397078"
"1561","tt0300471","tt0184894","tt0116704","tt0099558"
"1562","tt0287978","tt0259324","tt0257076","tt1480295"
"1563","tt0283426","tt0108526","tt0115509","tt0095776"
"1564","tt0299458","tt0453548","tt0360130","tt0910936"
"1565","tt0303297","tt0099028","tt0096328","tt0082252"
"1566","tt0291579","tt0104438","tt0090037","tt0382625"
"1567","tt0106701","tt0117102","tt0110443","tt0109127"
"1568","tt0029605","tt0037280","tt0030442","tt0047437"
"1569","tt0085121","tt0092857","tt0091575","tt0075263"
"1570","tt0078872","tt0116329","tt0361715","tt0076538"
"1571","tt0104522","tt0330373","tt0101811","tt0092545"
"1572","tt0071866","tt0066473","tt0087078","tt0080948"
"1573","tt0091575","tt0092857","tt0085121","tt0075263"
"1574","tt0059573","tt0056800","tt0061735","tt0058450"
"1575","tt0100442","tt0107057","tt0120683","tt0292963"
"1576","tt0043961","tt0054428","tt0055184","tt0050490"
"1577","tt0057581","tt0058571","tt0110737","tt0093565"
"1578","tt0053172","tt0055100","tt0058571","tt0050814"
"1579","tt0074851","tt0067959","tt0096294","tt0069995"
"1580","tt0279331","tt0117918","tt0109450","tt0096244"
"1581","tt0279111","tt0107007","tt0081060","tt0239234"
"1582","tt0289992","tt0077928","tt0095647","tt0111001"
"1583","tt0302886","tt0215129","tt1119646","tt1231583"
"1584","tt0276276","tt0314331","tt0114885","tt0114681"
"1585","tt0279977","tt0110296","tt0151691","tt0212826"
"1586","tt0273982","tt0113451","tt0116095","tt0116260"
"1587","tt0306685","tt0242445","tt0165929","tt0271027"
"1588","tt0278731","tt0094964","tt0399146","tt1571222"
"1589","tt0103670","tt0110365","tt0113305","tt0109303"
"1590","tt0089343","tt0092580","tt0096294","tt0083906"
"1591","tt0091374","tt0113463","tt0117991","tt0119485"
"1592","tt0287471","tt0111797","tt0047437","tt0061735"
"1593","tt0107563","tt0093200","tt0118663","tt0092948"
"1594","tt0301429","tt0132347","tt0103893","tt0093560"
"1595","tt0305669","tt0452598","tt0209475","tt1336608"
"1596","tt0314353","tt0120008","tt0211938","tt0139654"
"1597","tt0290673","tt0113247","tt0022100","tt0112769"
"1598","tt0298408","tt0139362","tt0842926","tt0112495"
"1599","tt0161860","tt0116692","tt0113987","tt0112641"
"1600","tt0286499","tt0361411","tt0197096","tt0401711"
"1601","tt0269347","tt0067116","tt0090180","tt0113451"
"1602","tt0310357","tt0335121","tt0454919","tt0454082"
"1603","tt0236640","tt0116731","tt0118113","tt0120885"
"1604","tt0283003","tt0892767","tt0114681","tt0115734"
"1605","tt0055047","tt0048545","tt0056800","tt0113463"
"1606","tt0073858","tt0078875","tt0120782","tt0111613"
"1607","tt0035417","tt0034012","tt0046303","tt0028333"
"1608","tt0069765","tt0098115","tt0108002","tt0116277"
"1609","tt0047873","tt0049170","tt0109771","tt0110116"
"1610","tt0106466","tt0111693","tt0139462","tt0225071"
"1611","tt0075995","tt0107057","tt0119783","tt0120683"
"1612","tt0099776","tt0096280","tt1417075","tt0114702"
"1613","tt0050383","tt0062425","tt0056592","tt0056048"
"1614","tt0099699","tt0097165","tt0090329","tt0086617"
"1615","tt0052948","tt0046672","tt0052722","tt0056095"
"1616","tt0086087","tt0115940","tt0061495","tt0097106"
"1617","tt0178868","tt0218553","tt0308379","tt0377109"
"1618","tt0218553","tt0178868","tt0308379","tt0377109"
"1619","tt0096028","tt0116743","tt0114113","tt0109206"
"1620","tt0065054","tt0078754","tt0068327","tt0098442"
"1621","tt0066579","tt0096029","tt0087100","tt0073812"
"1622","tt0285531","tt0140397","tt0101969","tt0085244"
"1623","tt0323642","tt0120910","tt0112453","tt0113198"
"1624","tt0264150","tt0180837","tt0117283","tt0115837"
"1625","tt0028597","tt0050105","tt0031593","tt0026955"
"1626","tt0074287","tt0113690","tt0054215","tt0080761"
"1627","tt0061834","tt0074102","tt0066921","tt0064665"
"1628","tt0046247","tt0042546","tt0039190","tt0046899"
"1629","tt0105824","tt0116329","tt0099371","tt0140282"
"1630","tt0264395","tt0112864","tt0095016","tt0116908"
"1631","tt0298814","tt0137494","tt0114898","tt0111282"
"1632","tt0325537","tt0770772","tt2784678","tt0145893"
"1633","tt0286788","tt0113448","tt0245686","tt0278500"
"1634","tt0283897","tt0114345","tt0114496","tt0113305"
"1635","tt0334416","tt2382298","tt0110057","tt0119937"
"1636","tt0100998","tt0089881","tt0080979","tt0047478"
"1637","tt0070460","tt0062695","tt0074152","tt0076155"
"1638","tt0042593","tt0042053","tt0043955","tt0041555"
"1639","tt0314062","tt0109508","tt0218043","tt0236216"
"1640","tt0281820","tt0104036","tt0091538","tt0476964"
"1641","tt0266465","tt0117603","tt0120768","tt1197624"
"1642","tt0183649","tt0117913","tt0106856","tt1674784"
"1643","tt0275277","tt0216651","tt0193253","tt0328832"
"1644","tt0304328","tt0112722","tt0114369","tt0111161"
"1645","tt0311519","tt0099818","tt0098532","tt1508675"
"1646","tt0305224","tt0343660","tt0398165","tt0114694"
"1647","tt0280477","tt0417433","tt0113305","tt0109374"
"1648","tt0251736","tt0395584","tt0462322","tt0373883"
"1649","tt0300140","tt0203166","tt0150662","tt2364975"
"1650","tt0245573","tt0361309","tt0114885","tt0113627"
"1651","tt0245803","tt0132347","tt0103893","tt0093560"
"1652","tt0323572","tt0110099","tt0110737","tt0111590"
"1653","tt0310281","tt0119053","tt0218839","tt0096926"
"1654","tt0311289","tt0406816","tt0112302","tt0106977"
"1655","tt0328099","tt0421729","tt1464174","tt0106505"
"1656","tt0301727","tt0765128","tt0117040","tt0113212"
"1657","tt0236027","tt0116015","tt2675914","tt0113845"
"1658","tt0067800","tt0086058","tt0071249","tt0068638"
"1659","tt0050177","tt0059878","tt0049169","tt0108069"
"1660","tt0066769","tt0059742","tt0043456","tt0037549"
"1661","tt0109327","tt0090837","tt0139414","tt0099180"
"1662","tt0060390","tt0055032","tt0061955","tt0053198"
"1663","tt0091396","tt0110216","tt0106673","tt0119109"
"1664","tt0095613","tt0101786","tt0112346","tt0114011"
"1665","tt0250371","tt0056172","tt0111271","tt0083946"
"1666","tt0089838","tt0083449","tt0099450","tt0095159"
"1667","tt0100611","tt0094072","tt0106873","tt0120318"
"1668","tt0108442","tt0100212","tt0093936","tt0112571"
"1669","tt0092214","tt0078227","tt0111094","tt0080634"
"1670","tt0078504","tt0115472","tt0072951","tt0076538"
"1671","tt0102849","tt0090966","tt0116269","tt0097276"
"1672","tt0310910","tt0457433","tt0116287","tt0115862"
"1673","tt0309698","tt0118887","tt0113280","tt0172493"
"1674","tt0360916","tt0109508","tt0114805","tt0112651"
"1675","tt0164003","tt0115495","tt0114681","tt0116260"
"1676","tt0342275","tt0115639","tt0110955","tt0120722"
"1677","tt0252684","tt0116731","tt0112857","tt0120036"
"1678","tt0274711","tt0113277","tt0106519","tt0110623"
"1679","tt0334405","tt0477078","tt0114709","tt0113161"
"1680","tt0306841","tt0116151","tt0113538","tt0108255"
"1681","tt0290334","tt0120903","tt0376994","tt1877832"
"1682","tt0118926","tt0477348","tt2193215","tt0116260"
"1683","tt0285861","tt0119574","tt0292963","tt1233192"
"1684","tt0317303","tt0240462","tt1114740","tt0195945"
"1685","tt0301414","tt0117477","tt0097904","tt0363532"
"1686","tt0308672","tt0108515","tt0064689","tt0061589"
"1687","tt0237993","tt1196340","tt1272878","tt0061495"
"1688","tt0088915","tt0116621","tt0103939","tt0108101"
"1689","tt0086946","tt0113862","tt0117887","tt0120094"
"1690","tt0086999","tt0086998","tt0084021","tt0092548"
"1691","tt0086998","tt0086999","tt0117887","tt0117615"
"1692","tt0092067","tt0245429","tt0347149","tt0087544"
"1693","tt0050631","tt0054022","tt0045012","tt0032904"
"1694","tt0050468","tt0057115","tt0047849","tt0052993"
"1695","tt0049314","tt0058708","tt0061170","tt0054188"
"1696","tt0045963","tt0050815","tt0037514","tt0044030"
"1697","tt0234215","tt0133093","tt0242653","tt1371111"
"1698","tt0293113","tt0366996","tt0091178","tt0059287"
"1699","tt0309530","tt0452594","tt1068680","tt0204946"
"1700","tt0283900","tt1937118","tt0409184","tt0869994"
"1701","tt0347791","tt0313487","tt0266860","tt0190641"
"1702","tt0315327","tt0119528","tt0109040","tt0129290"
"1703","tt0314786","tt0144168","tt0111418","tt0115963"
"1704","tt0304081","tt0109934","tt0195909","tt0449121"
"1705","tt0266543","tt0120623","tt0120363","tt0198781"
"1706","tt0317740","tt0117603","tt0120768","tt0293662"
"1707","tt0295700","tt0818165","tt0113303","tt0288477"
"1708","tt0342172","tt0145046","tt0088275","tt0492499"
"1709","tt0332639","tt0106332","tt0162866","tt0113862"
"1710","tt0322259","tt0162650","tt0430105","tt1596343"
"1711","tt0298228","tt0395972","tt0107614","tt0102492"
"1712","tt0101020","tt0097202","tt0092263","tt0104684"
"1713","tt0120001","tt0114474","tt0136244","tt0113987"
"1714","tt0050972","tt0035258","tt0025164","tt0045537"
"1715","tt0069291","tt0077305","tt0072653","tt0075807"
"1716","tt0066049","tt0059017","tt0080855","tt0078492"
"1717","tt0066301","tt0061619","tt0040724","tt0031762"
"1718","tt0061170","tt0049314","tt0054188","tt0058708"
"1719","tt0044413","tt0048342","tt0048055","tt0043137"
"1720","tt0074281","tt0092897","tt0089461","tt0082138"
"1721","tt0054759","tt0067803","tt0078199","tt0102388"
"1722","tt0031225","tt0056085","tt0038369","tt0030993"
"1723","tt0079100","tt0068762","tt0114319","tt0089755"
"1724","tt0059358","tt0058557","tt0038235","tt0050825"
"1725","tt0104743","tt0114367","tt0118647","tt0160009"
"1726","tt0059711","tt0057298","tt0062708","tt0081470"
"1727","tt0105481","tt0098384","tt0111590","tt0114924"
"1728","tt0102603","tt0109254","tt0104511","tt0117768"
"1729","tt0120142","tt0914797","tt0483756","tt0110066"
"1730","tt0048055","tt0048342","tt0044413","tt0043137"
"1731","tt0066279","tt0112431","tt0113199","tt0113670"
"1732","tt0065134","tt0062824","tt0065938","tt0066999"
"1733","tt0043137","tt0048342","tt0044413","tt0048055"
"1734","tt0047860","tt0032383","tt0035608","tt0035659"
"1735","tt0019760","tt0096257","tt0117293","tt0088178"
"1736","tt0037954","tt0043379","tt0032383","tt0047860"
"1737","tt0108330","tt0269095","tt0114287","tt0098260"
"1738","tt0038279","tt0040202","tt0065377","tt0065126"
"1739","tt0048966","tt0061578","tt0071771","tt0059183"
"1740","tt0101410","tt0100150","tt0093822","tt0118715"
"1741","tt0064072","tt0077572","tt0058150","tt0070328"
"1742","tt0103791","tt0118001","tt0114885","tt0113537"
"1743","tt0020691","tt0032383","tt0033717","tt0043379"
"1744","tt0054757","tt0033028","tt0027438","tt0029843"
"1745","tt0060355","tt0057251","tt0058092","tt0073901"
"1746","tt0059183","tt0048966","tt0047647","tt0057115"
"1747","tt0053841","tt0050839","tt0051776","tt0037820"
"1748","tt0050490","tt0034428","tt0046414","tt0040897"
"1749","tt0068718","tt0097579","tt0062765","tt0114296"
"1750","tt0051878","tt0055278","tt0057163","tt0100680"
"1751","tt0025456","tt0112646","tt0107472","tt0109339"
"1752","tt0100211","tt0119592","tt0065234","tt0280653"
"1753","tt0054127","tt0059740","tt0065126","tt0056085"
"1754","tt0054310","tt0055884","tt0060086","tt0062512"
"1755","tt0060177","tt0072308","tt0064110","tt0091344"
"1756","tt0043461","tt0038279","tt0040202","tt0039536"
"1757","tt0057427","tt0033467","tt0045251","tt0034922"
"1758","tt0054428","tt0055184","tt0043961","tt0043265"
"1759","tt0119215","tt0765476","tt0139699","tt0477051"
"1760","tt0102456","tt0114113","tt0116743","tt0265343"
"1761","tt0039739","tt0035753","tt0034478","tt0297721"
"1762","tt0089009","tt0067119","tt0115676","tt0110367"
"1763","tt0091164","tt0083611","tt0095599","tt0109579"
"1764","tt0102900","tt0114069","tt0107206","tt0082096"
"1765","tt0036377","tt0048316","tt0045162","tt0049055"
"1766","tt0068853","tt0043265","tt0083564","tt0080140"
"1767","tt0062362","tt0070735","tt0095188","tt0084917"
"1768","tt0329028","tt0141109","tt0258100","tt0118655"
"1769","tt0339034","tt0160862","tt0204175","tt0182295"
"1770","tt0329717","tt0109444","tt0110475","tt0106292"
"1771","tt0337711","tt0134067","tt0117705","tt0120587"
"1772","tt0280490","tt0113845","tt0112442","tt0112887"
"1773","tt0293116","tt0444112","tt0114885","tt0113819"
"1774","tt0318283","tt0112346","tt0090103","tt0398375"
"1775","tt0055972","tt0096193","tt0072081","tt0055895"
"1776","tt0060814","tt0043686","tt0054749","tt0038348"
"1777","tt0012532","tt0004972","tt0006864","tt0009968"
"1778","tt0070634","tt0068713","tt0053085","tt0050280"
"1779","tt0289043","tt0448134","tt0111149","tt0163978"
"1780","tt0305357","tt0160127","tt1596350","tt0184894"
"1781","tt0286635","tt0250638","tt2165735","tt0434008"
"1782","tt0241223","tt0014972","tt0104779","tt0109454"
"1783","tt0071141","tt0061495","tt0054698","tt0050105"
"1784","tt0048947","tt0052950","tt0035896","tt0040491"
"1785","tt0103747","tt0075409","tt0066011","tt0068909"
"1786","tt0099587","tt0087985","tt0097334","tt0073906"
"1787","tt0076059","tt0071155","tt0098627","tt0079640"
"1788","tt0045966","tt0044760","tt0053994","tt0045162"
"1789","tt0079510","tt0088326","tt0110613","tt0069282"
"1790","tt0104926","tt2380331","tt0110099","tt0119115"
"1791","tt0054198","tt0058672","tt0099014","tt0079579"
"1792","tt0045125","tt0056891","tt0045963","tt0046414"
"1793","tt0066402","tt0094678","tt0061581","tt0108149"
"1794","tt0074811","tt0109579","tt0104779","tt0071315"
"1795","tt0107146","tt0119783","tt0116743","tt0217505"
"1796","tt0069449","tt0100502","tt0077530","tt0082001"
"1797","tt0069495","tt0072665","tt0070510","tt0079510"
"1798","tt0286716","tt0190332","tt0382992","tt0796366"
"1799","tt0333780","tt0264761","tt0814130","tt0107614"
"1800","tt0165982","tt0120587","tt0327084","tt2224026"
"1801","tt0181852","tt0118771","tt0986263","tt0103064"
"1802","tt0324133","tt0240913","tt0283832","tt0116260"
"1803","tt0325980","tt0449088","tt0383574","tt1210819"
"1804","tt0311429","tt0097576","tt0113855","tt0112462"
"1805","tt0300015","tt0314331","tt0396652","tt2194499"
"1806","tt0322659","tt0119643","tt0162830","tt0469263"
"1807","tt0172156","tt0112442","tt1980209","tt0117500"
"1808","tt0319524","tt0372532","tt0112346","tt0113347"
"1809","tt0274166","tt1634122","tt0110478","tt0108333"
"1810","tt0301199","tt0099703","tt0087414","tt0117002"
"1811","tt0280696","tt0109506","tt0118929","tt0115951"
"1812","tt0101635","tt0088847","tt0088128","tt0096094"
"1813","tt0110364","tt0112499","tt0109813","tt0109067"
"1814","tt0100053","tt0080455","tt0118665","tt0084522"
"1815","tt0053084","tt0048696","tt0045920","tt0046876"
"1816","tt0057523","tt0033729","tt0046899","tt0050086"
"1817","tt0325703","tt0117998","tt0120179","tt0171363"
"1818","tt0329575","tt0120789","tt1392170","tt0093509"
"1819","tt0338459","tt0227538","tt0287717","tt0424774"
"1820","tt0252299","tt0145547","tt0865554","tt0114681"
"1821","tt0342167","tt0064782","tt0361411","tt1336608"
"1822","tt0278487","tt0126859","tt0220100","tt0113627"
"1823","tt0286947","tt0109493","tt0119086","tt0367479"
"1824","tt0068240","tt0053604","tt0053291","tt0057187"
"1825","tt0101831","tt0114367","tt0149261","tt0105698"
"1826","tt0074564","tt0083064","tt0077504","tt0081529"
"1827","tt0055256","tt0047437","tt0057187","tt0053604"
"1828","tt0066249","tt0112602","tt0053604","tt0053291"
"1829","tt0089901","tt0058150","tt0070328","tt0071807"
"1830","tt0094764","tt0246894","tt0073631","tt0114367"
"1831","tt0061177","tt0196216","tt0109348","tt0107507"
"1832","tt0328828","tt0278488","tt0384642","tt0163651"
"1833","tt0299930","tt0095631","tt0086960","tt1225822"
"1834","tt0283883","tt0113828","tt0061138","tt0795493"
"1835","tt0318411","tt0363143","tt0114885","tt0113277"
"1836","tt0314630","tt0110588","tt0243991","tt0118566"
"1837","tt0322330","tt1396218","tt0416236","tt0377092"
"1838","tt0257076","tt0443632","tt0232500","tt0287978"
"1839","tt0306734","tt0384686","tt0896923","tt0113463"
"1840","tt0310149","tt0114367","tt0113481","tt0113492"
"1841","tt0308508","tt0060371","tt0379713","tt0109729"
"1842","tt0054599","tt0056215","tt0066065","tt0058715"
"1843","tt0094793","tt0099611","tt0092610","tt0054033"
"1844","tt0039335","tt0036855","tt0058385","tt0042276"
"1845","tt0073345","tt0066011","tt0084293","tt0103747"
"1846","tt0058715","tt0066065","tt0054599","tt0246765"
"1847","tt0045274","tt0034493","tt0040522","tt0054749"
"1848","tt0069946","tt0111742","tt0061722","tt0119942"
"1849","tt0099819","tt0101969","tt0113117","tt0085244"
"1850","tt0329101","tt0144120","tt0097981","tt0101917"
"1851","tt0338077","tt0112760","tt0112281","tt0116483"
"1852","tt0316356","tt0099348","tt0119925","tt0340012"
"1853","tt0286112","tt0116426","tt0373074","tt0940709"
"1854","tt0263757","tt0120793","tt0361841","tt0806165"
"1855","tt0305206","tt0489237","tt1361313","tt1623742"
"1856","tt0280523","tt0111797","tt0047437","tt0061735"
"1857","tt0285879","tt0120878","tt0118163","tt0421229"
"1858","tt0313911","tt0838232","tt0358349","tt1155076"
"1859","tt0106536","tt0108147","tt0102749","tt0118001"
"1860","tt0087425","tt0092272","tt0094812","tt0078227"
"1861","tt0045888","tt0046878","tt0040695","tt0037008"
"1862","tt0051776","tt0053841","tt0050839","tt0037820"
"1863","tt0093840","tt0112643","tt0116259","tt0162661"
"1864","tt0098160","tt0112443","tt0111742","tt0116141"
"1865","tt0090103","tt0112346","tt0398375","tt0098635"
"1866","tt0092085","tt1075747","tt0113957","tt0109444"
"1867","tt0086525","tt0089886","tt0119848","tt0337697"
"1868","tt0062467","tt1588170","tt1632547","tt0113247"
"1869","tt0102915","tt0090660","tt0087262","tt0088944"
"1870","tt0046438","tt0043313","tt0053390","tt0112714"
"1871","tt0066434","tt0138304","tt0106856","tt0069704"
"1872","tt0303313","tt0108328","tt0113731","tt0058604"
"1873","tt0041546","tt0054279","tt0082206","tt0025878"
"1874","tt0280438","tt0112585","tt0117628","tt0385002"
"1875","tt0068768","tt0074452","tt0054047","tt0050468"
"1876","tt0045546","tt0048215","tt0046876","tt0047573"
"1877","tt0078721","tt0085891","tt0098343","tt0083015"
"1878","tt0100814","tt0180052","tt0111256","tt0107091"
"1879","tt0040725","tt0037800","tt0036112","tt0039192"
"1880","tt0057413","tt0085384","tt0072081","tt0075066"
"1881","tt0075066","tt0078163","tt0072081","tt0085384"
"1882","tt0088944","tt0087262","tt0102915","tt0112864"
"1883","tt0079073","tt0113972","tt0109676","tt0111742"
"1884","tt0068361","tt0075824","tt0056732","tt0055601"
"1885","tt0120472","tt0107472","tt0118540","tt0455507"
"1886","tt0235060","tt0093206","tt0209189","tt0385004"
"1887","tt0044741","tt0041699","tt0051808","tt0048198"
"1888","tt0099040","tt0810784","tt0107822","tt0144715"
"1889","tt0309061","tt0104810","tt0815181","tt0098769"
"1890","tt0099731","tt0078875","tt0120782","tt0073858"
"1891","tt0308808","tt0300274","tt0184424","tt0949815"
"1892","tt0150433","tt0116308","tt0303785","tt0240200"
"1893","tt0116308","tt0150433","tt0303785","tt0240200"
"1894","tt0067445","tt0035160","tt0057091","tt0054248"
"1895","tt0266747","tt0144550","tt0110516","tt0107478"
"1896","tt0288045","tt0116704","tt0117786","tt0120812"
"1897","tt0270980","tt0095705","tt0102510","tt0306047"
"1898","tt0284491","tt0221027","tt0441909","tt2193215"
"1899","tt0301470","tt0263488","tt0308152","tt0114168"
"1900","tt0303785","tt0150433","tt0240200","tt0116308"
"1901","tt0301684","tt0120391","tt1172206","tt0114885"
"1902","tt0301524","tt0069198","tt0096054","tt0499603"
"1903","tt0365960","tt0112445","tt0112288","tt0058450"
"1904","tt0304711","tt0183790","tt0120784","tt0169222"
"1905","tt0303816","tt0450278","tt0462322","tt0498353"
"1906","tt0325805","tt0212985","tt2193215","tt0118158"
"1907","tt0285823","tt0112851","tt0104815","tt0985694"
"1908","tt0246592","tt0114885","tt0113537","tt0115639"
"1909","tt0335266","tt0159097","tt1421051","tt2132285"
"1910","tt0291350","tt0388473","tt0156887","tt0851578"
"1911","tt0300620","tt0106936","tt0093229","tt0115693"
"1912","tt0104647","tt0110475","tt0106292","tt0109493"
"1913","tt0103285","tt0105839","tt0108592","tt0119013"
"1914","tt0105839","tt0108592","tt0103285","tt0119013"
"1915","tt0108592","tt0105839","tt0103285","tt0119013"
"1916","tt0070510","tt0069495","tt0072665","tt0110939"
"1917","tt0078239","tt0092897","tt0082138","tt0074281"
"1918","tt0056632","tt0108181","tt0052027","tt0082096"
"1919","tt0086992","tt0107943","tt0104454","tt0384686"
"1920","tt0088993","tt0063350","tt0077402","tt0106664"
"1921","tt0064418","tt0045152","tt0041716","tt0075323"
"1922","tt0104850","tt0090728","tt0069945","tt0110216"
"1923","tt0079826","tt0101902","tt0404163","tt0106332"
"1924","tt0067727","tt0070723","tt0062755","tt0044954"
"1925","tt0101455","tt0092494","tt0082288","tt0116151"
"1926","tt0034928","tt0033152","tt0036323","tt0031334"
"1927","tt0089730","tt0112896","tt0112281","tt0109686"
"1928","tt0075261","tt0116367","tt0117002","tt0114825"
"1929","tt0053571","tt0037166","tt0034162","tt0033021"
"1930","tt0078908","tt0085407","tt0091064","tt0120907"
"1931","tt0029440","tt0029843","tt0027407","tt0031516"
"1932","tt0313792","tt0079522","tt0104466","tt0113819"
"1933","tt0331468","tt0113627","tt0109340","tt0107611"
"1934","tt0327137","tt0118925","tt0110006","tt0111070"
"1935","tt0320691","tt0401855","tt1386703","tt0337978"
"1936","tt0281686","tt0138703","tt0079714","tt0095863"
"1937","tt0286594","tt0086154","tt0204626","tt0250323"
"1938","tt0310154","tt0116722","tt0120490","tt0171865"
"1939","tt0266489","tt0094142","tt0117008","tt0098621"
"1940","tt0327850","tt1440129","tt0390022","tt0377818"
"1941","tt0328589","tt0160338","tt0178737","tt0112346"
"1942","tt0309820","tt0113463","tt0119485","tt0093389"
"1943","tt0318202","tt1715802","tt1613092","tt0112646"
"1944","tt0286244","tt0775489","tt0401711","tt0112346"
"1945","tt0086541","tt0085407","tt0091064","tt0120907"
"1946","tt0169102","tt0112302","tt0112342","tt0112384"
"1947","tt0055031","tt0053946","tt0061735","tt0059712"
"1948","tt0100470","tt0111271","tt0114319","tt0112302"
"1949","tt0078199","tt0067803","tt0102388","tt0077289"
"1950","tt0103882","tt0192335","tt0317910","tt0096257"
"1951","tt0031885","tt0043972","tt0049177","tt0053604"
"1952","tt0047472","tt0045152","tt0050419","tt0050814"
"1953","tt0089424","tt0101373","tt0082912","tt0092699"
"1954","tt0074119","tt0084707","tt0118972","tt0083006"
"1955","tt0267287","tt0109506","tt0113568","tt0118929"
"1956","tt0092603","tt0065054","tt0112431","tt0113199"
"1957","tt0103786","tt0109813","tt0116705","tt0158622"
"1958","tt0106375","tt0103786","tt0090142","tt0329200"
"1959","tt0090735","tt0114367","tt0103064","tt0088247"
"1960","tt0101507","tt0113305","tt0255819","tt0430105"
"1961","tt0101516","tt0117665","tt0093105","tt0109635"
