"","imdbID","r1","r2","r3"
"7832","tt1139797","tt1340800","tt0117002","tt0109836"
"7833","tt1104733","tt0111418","tt0115963","tt0144168"
"7834","tt0452608","tt0120157","tt0120804","tt1855325"
"7835","tt0852713","tt0433400","tt0465624","tt0780534"
"7836","tt1091751","tt0110877","tt0099334","tt0082783"
"7837","tt1031969","tt0119164","tt0109068","tt0116790"
"7838","tt0963807","tt0492506","tt0112373","tt0108515"
"7839","tt0790686","tt0454841","tt0464154","tt0108473"
"7840","tt0906665","tt0296042","tt0221111","tt1436045"
"7841","tt0425308","tt0116604","tt0247199","tt0054152"
"7842","tt0445965","tt0113303","tt0114857","tt0104692"
"7843","tt1172206","tt0120391","tt0301684","tt0419677"
"7844","tt0887883","tt0118715","tt0086979","tt0190590"
"7845","tt1213644","tt1666186","tt0466342","tt0799949"
"7846","tt0364970","tt0296572","tt2015381","tt0114898"
"7847","tt0988047","tt0113957","tt0109444","tt0120461"
"7848","tt0844671","tt0114885","tt0113101","tt0113845"
"7849","tt0430770","tt0112346","tt0113117","tt0110391"
"7850","tt0392878","tt0112556","tt0113756","tt0105652"
"7851","tt0054292","tt0049730","tt0052902","tt0056217"
"7852","tt0831887","tt0292506","tt0245803","tt0327554"
"7853","tt0472027","tt0465326","tt0185906","tt0120570"
"7854","tt0064754","tt0088915","tt0103939","tt0075784"
"7855","tt1068641","tt0138946","tt0113305","tt0109374"
"7856","tt0037263","tt0052027","tt0045793","tt0042727"
"7857","tt0814022","tt0263101","tt0325655","tt0425430"
"7858","tt0790657","tt0114885","tt0113819","tt0118002"
"7859","tt0077270","tt0068828","tt0091278","tt0095382"
"7860","tt0457275","tt0185937","tt2450186","tt0114852"
"7861","tt1034331","tt0411061","tt0113277","tt0119994"
"7862","tt0947802","tt0171580","tt0256276","tt0450345"
"7863","tt0995039","tt0116669","tt0117965","tt0101775"
"7864","tt0474642","tt0112445","tt0112288","tt0058450"
"7865","tt0071521","tt0081568","tt0115783","tt0113845"
"7866","tt0870122","tt0114885","tt0114681","tt0113118"
"7867","tt0870204","tt0104743","tt0114367","tt0118647"
"7868","tt0800308","tt0183659","tt0421238","tt0113277"
"7869","tt0048918","tt0097883","tt0046889","tt0053272"
"7870","tt1059786","tt0486822","tt0364045","tt1464540"
"7871","tt0455538","tt0114885","tt0113537","tt0115639"
"7872","tt0425458","tt0780536","tt1931533","tt0112691"
"7873","tt0051879","tt0053796","tt0055506","tt0100361"
"7874","tt0981227","tt0116790","tt0158371","tt0112950"
"7875","tt0068924","tt0112373","tt0120692","tt0208261"
"7876","tt1029234","tt0116367","tt0117002","tt0114825"
"7877","tt0047682","tt0110299","tt0106473","tt0113952"
"7878","tt0972883","tt0303361","tt0380066","tt0099768"
"7879","tt0929425","tt0113247","tt0082206","tt0033870"
"7880","tt0809504","tt0118556","tt0120791","tt0117979"
"7881","tt0864761","tt0113463","tt0110932","tt0108052"
"7882","tt0439533","tt0368667","tt1776196","tt0113568"
"7883","tt0279077","tt0108906","tt0127392","tt0314979"
"7884","tt1084950","tt0102926","tt0095593","tt0120603"
"7885","tt0758774","tt0172495","tt0119173","tt0212985"
"7886","tt0970411","tt0385880","tt0113497","tt0091369"
"7887","tt0841027","tt0112556","tt0113756","tt0105652"
"7888","tt0467197","tt0159273","tt0377062","tt1606378"
"7889","tt1007028","tt0113749","tt0118842","tt0109445"
"7890","tt1175491","tt0113987","tt0469641","tt0107096"
"7891","tt1046163","tt0113228","tt0091790","tt0109891"
"7892","tt0383028","tt0113677","tt0111689","tt0118113"
"7893","tt0041257","tt0039190","tt0041509","tt0042546"
"7894","tt0072912","tt0061512","tt0087932","tt0069103"
"7895","tt0416212","tt0199725","tt3125324","tt0107630"
"7896","tt1054588","tt0113463","tt0110428","tt0111454"
"7897","tt1190617","tt0095705","tt0102510","tt0270980"
"7898","tt1063669","tt0108181","tt0114690","tt0058283"
"7899","tt0963743","tt0197096","tt0286499","tt0361411"
"7900","tt1082868","tt1010271","tt0114852","tt0106452"
"7901","tt0072709","tt0071733","tt0080388","tt0104237"
"7902","tt1031254","tt0101917","tt0110978","tt0138510"
"7903","tt0482572","tt0227445","tt0289765","tt0349825"
"7904","tt0469903","tt1596346","tt0114660","tt0108002"
"7905","tt0068817","tt0068815","tt0113277","tt0112819"
"7906","tt0143348","tt0068815","tt0049169","tt0056443"
"7907","tt1032755","tt0365686","tt0988045","tt0120735"
"7908","tt1054486","tt0471711","tt1054485","tt1054487"
"7909","tt0910812","tt0287839","tt0142032","tt0081874"
"7910","tt0479952","tt0351283","tt1277953","tt0120587"
"7911","tt0861689","tt0387131","tt0317248","tt1680045"
"7912","tt0824747","tt0119668","tt0139668","tt0327056"
"7913","tt0898367","tt1212450","tt0421238","tt0114345"
"7914","tt1010048","tt0117951","tt0163978","tt1542344"
"7915","tt0830515","tt0816711","tt0381061","tt1074638"
"7916","tt0052270","tt0109454","tt0041497","tt0052950"
"7917","tt0430922","tt0811106","tt1655460","tt2398249"
"7918","tt1183732","tt0197521","tt0090605","tt0051418"
"7919","tt1124394","tt0112288","tt0053459","tt0063350"
"7920","tt1130988","tt0114681","tt0115734","tt0109093"
"7921","tt0027214","tt0048312","tt0025335","tt0045061"
"7922","tt0387736","tt0086756","tt0094791","tt0314979"
"7923","tt1132626","tt0890870","tt1233227","tt1477076"
"7924","tt1135985","tt1232200","tt2170439","tt0114885"
"7925","tt1111948","tt0168501","tt0115951","tt0116442"
"7926","tt0851577","tt0118767","tt0110299","tt0106473"
"7927","tt1014775","tt0267913","tt0331632","tt0472181"
"7928","tt1068646","tt0220726","tt0381690","tt0112346"
"7929","tt1031280","tt0114852","tt0106452","tt0111003"
"7930","tt0455824","tt0117509","tt0203009","tt1343092"
"7931","tt0397892","tt0398286","tt2245084","tt0117705"
"7932","tt1013753","tt0403217","tt0114681","tt0106834"
"7933","tt0027521","tt0026685","tt0021814","tt0022913"
"7934","tt1099212","tt1486185","tt0355702","tt1259571"
"7935","tt1172571","tt0113690","tt0054215","tt0082418"
"7936","tt1129442","tt1657507","tt1397280","tt0293662"
"7937","tt0369436","tt0124298","tt0452594","tt1341188"
"7938","tt0914798","tt0115744","tt0147004","tt0103827"
"7939","tt0409345","tt0106471","tt0092632","tt0163983"
"7940","tt0465502","tt0299172","tt0356634","tt0385880"
"7941","tt0986233","tt2024544","tt1723811","tt0029146"
"7942","tt1042877","tt0109771","tt0110116","tt0106339"
"7943","tt0450314","tt0385002","tt0292610","tt0113277"
"7944","tt0828154","tt2152198","tt0112646","tt0107472"
"7945","tt1118511","tt0112691","tt0108598","tt0099317"
"7946","tt0970416","tt0404032","tt0115857","tt0119177"
"7947","tt0892255","tt0107322","tt0195685","tt0181865"
"7948","tt1135968","tt0182789","tt0114319","tt0112302"
"7949","tt0030254","tt0029675","tt0033712","tt0038991"
"7950","tt0039208","tt0042832","tt0047296","tt0037008"
"7951","tt0918927","tt0115645","tt0307479","tt1135503"
"7952","tt1205489","tt0118548","tt0091187","tt0139668"
"7953","tt0870111","tt0112384","tt0110771","tt0101393"
"7954","tt0976051","tt0249462","tt0116722","tt0116209"
"7955","tt1068649","tt0119314","tt0153464","tt0449851"
"7956","tt0814314","tt0454921","tt0323807","tt0101745"
"7957","tt1125849","tt0138704","tt0180093","tt0414993"
"7958","tt0036172","tt0035417","tt0035567","tt0028757"
"7959","tt0421715","tt0114369","tt0119643","tt0137523"
"7960","tt1068680","tt0309530","tt0452594","tt0204946"
"7961","tt0985699","tt0118636","tt0114814","tt0120903"
"7962","tt1003116","tt0061589","tt0141986","tt0077838"
"7963","tt0983213","tt2591814","tt0370754","tt0104057"
"7964","tt0449040","tt0114367","tt0112682","tt0114746"
"7965","tt0996979","tt0090605","tt0118583","tt0089489"
"7966","tt0960731","tt0452598","tt0395699","tt0427327"
"7967","tt0025464","tt0025878","tt0034172","tt0024264"
"7968","tt1024715","tt0384810","tt0114885","tt0114681"
"7969","tt0959337","tt1176740","tt0169547","tt0257044"
"7970","tt0212579","tt0094754","tt0109439","tt0093405"
"7971","tt0094754","tt0212579","tt0099317","tt0409799"
"7972","tt0976247","tt0113845","tt0112571","tt0116481"
"7973","tt0483756","tt0914797","tt0120142","tt0114681"
"7974","tt1152758","tt0096257","tt0117293","tt0113247"
"7975","tt1034303","tt0325710","tt0115956","tt0097441"
"7976","tt1332128","tt1166827","tt1781069","tt0025913"
"7977","tt0822832","tt0458352","tt1053810","tt1535438"
"7978","tt0498360","tt0800095","tt0431420","tt0905345"
"7979","tt0876563","tt0096283","tt0119698","tt0245429"
"7980","tt0847487","tt0057427","tt0974613","tt0019735"
"7981","tt0407384","tt1461312","tt0086756","tt0108906"
"7982","tt0048339","tt0052543","tt0061619","tt0047422"
"7983","tt1152850","tt1518812","tt2043933","tt0179116"
"7984","tt1046947","tt0104412","tt0179098","tt0210358"
"7985","tt1220719","tt1386932","tt0107096","tt0108358"
"7986","tt0238552","tt0339135","tt0117011","tt0105698"
"7987","tt0449487","tt0210358","tt1121977","tt0115742"
"7988","tt0420238","tt0424095","tt1623288","tt0114709"
"7989","tt0901476","tt0892318","tt0271219","tt0337563"
"7990","tt1259014","tt0411272","tt0398712","tt0118996"
"7991","tt1179891","tt0183678","tt0219653","tt1502404"
"7992","tt0850253","tt0430105","tt0365686","tt1181795"
"7993","tt0480669","tt0120004","tt0134619","tt0133751"
"7994","tt0487419","tt2278871","tt0112445","tt0112288"
"7995","tt0834001","tt0091203","tt0144964","tt0084749"
"7996","tt0494238","tt0113497","tt0091369","tt0089908"
"7997","tt0818165","tt0295700","tt0107497","tt0118859"
"7998","tt0110982","tt0114266","tt0023395","tt0126810"
"7999","tt1114740","tt3450650","tt0240462","tt0317303"
"8000","tt0472198","tt0203019","tt0120169","tt1433108"
"8001","tt1139668","tt0435670","tt0265349","tt0308379"
"8002","tt0039029","tt0037055","tt0039080","tt0045891"
"8003","tt0963194","tt0432348","tt0489270","tt0890870"
"8004","tt0815245","tt0265349","tt0308379","tt0356618"
"8005","tt0106188","tt0134983","tt0327162","tt0116839"
"8006","tt1020055","tt0206314","tt0971209","tt0114746"
"8007","tt0462465","tt0116225","tt0079501","tt0082694"
"8008","tt1092082","tt0263734","tt0107468","tt0099291"
"8009","tt0046791","tt0051077","tt0049474","tt0037008"
"8010","tt1020530","tt1596365","tt0113690","tt0110604"
"8011","tt0327597","tt0107688","tt0116683","tt0166276"
"8012","tt0058481","tt0096257","tt0117293","tt0088178"
"8013","tt1183252","tt0427954","tt0368909","tt0113277"
"8014","tt0961728","tt2039393","tt0065531","tt0054389"
"8015","tt0465580","tt0116839","tt0117688","tt0120685"
"8016","tt0963178","tt0246677","tt0396171","tt0130827"
"8017","tt1103275","tt0138946","tt1951181","tt0498399"
"8018","tt1001508","tt0102011","tt0403508","tt0118691"
"8019","tt0805576","tt1524137","tt1196340","tt0120714"
"8020","tt1079444","tt0202470","tt0104868","tt0120701"
"8021","tt1054487","tt1054485","tt0471711","tt1054486"
"8022","tt0814685","tt0465494","tt0113690","tt0110604"
"8023","tt0492931","tt0112373","tt0108515","tt0118147"
"8024","tt1265998","tt0317705","tt0169590","tt0112864"
"8025","tt0412596","tt0459666","tt0413893","tt0110299"
"8026","tt1069238","tt0359692","tt0092890","tt0117631"
"8027","tt1019454","tt0093206","tt0058604","tt0054749"
"8028","tt0489235","tt0365478","tt0106308","tt0281686"
"8029","tt1133995","tt0133985","tt0114576","tt0112401"
"8030","tt1201167","tt0478311","tt1758830","tt0405422"
"8031","tt0211946","tt0468795","tt0062155","tt0105652"
"8032","tt1116186","tt0814130","tt1193096","tt0114885"
"8033","tt1237838","tt0119219","tt0110570","tt0247745"
"8034","tt0891592","tt0165929","tt0242445","tt0306685"
"8035","tt1142800","tt0778661","tt0113243","tt0111709"
"8036","tt1176740","tt0959337","tt0169547","tt0257044"
"8037","tt0039941","tt0029870","tt0037166","tt0027367"
"8038","tt1112782","tt0119874","tt0114576","tt0112401"
"8039","tt1023490","tt2358891","tt1440345","tt0029146"
"8040","tt0869994","tt1937118","tt0283900","tt0409184"
"8041","tt0758746","tt0324216","tt0446013","tt0816462"
"8042","tt0901487","tt1549920","tt0115693","tt0163579"
"8043","tt0838232","tt0383216","tt0313911","tt0203755"
"8044","tt0479044","tt0275309","tt0389326","tt3268458"
"8045","tt0400426","tt0383222","tt1153546","tt0369226"
"8046","tt1227926","tt0081874","tt0108906","tt0073179"
"8047","tt0489018","tt0098622","tt0082418","tt0083972"
"8048","tt1155056","tt0343135","tt0120772","tt0405422"
"8049","tt0041178","tt0051866","tt0039080","tt0039689"
"8050","tt0492044","tt0265349","tt0308379","tt0356618"
"8051","tt1135487","tt0465538","tt1194173","tt0106873"
"8052","tt0448011","tt0343818","tt0109506","tt0118929"
"8053","tt0990413","tt0804497","tt0468489","tt0109450"
"8054","tt0785035","tt1653690","tt0368909","tt0427954"
"8055","tt1132620","tt1216487","tt2101341","tt1343097"
"8056","tt0862846","tt0325055","tt0120831","tt0065528"
"8057","tt1287845","tt0413267","tt0441773","tt1302011"
"8058","tt1124039","tt0137494","tt0331811","tt0944835"
"8059","tt0465375","tt0111797","tt0047437","tt0061735"
"8060","tt0892782","tt0298148","tt0307453","tt1277953"
"8061","tt0449573","tt0056905","tt0105652","tt0070506"
"8062","tt0765432","tt0082176","tt0097714","tt0106453"
"8063","tt1073241","tt0120890","tt0158583","tt0208874"
"8064","tt1085507","tt0116260","tt0113451","tt0114666"
"8065","tt1157605","tt0975645","tt0109382","tt0048316"
"8066","tt1197628","tt0114681","tt0115734","tt0109093"
"8067","tt0043090","tt0042369","tt0040636","tt0043014"
"8068","tt1091722","tt0116041","tt0829482","tt1092026"
"8069","tt0475380","tt0120861","tt0114885","tt0113537"
"8070","tt1093908","tt0110598","tt0119738","tt0316396"
"8071","tt1234541","tt0114576","tt0113161","tt0112401"
"8072","tt1173745","tt0047296","tt0056193","tt0029453"
"8073","tt1098327","tt0076759","tt0080684","tt0086190"
"8074","tt0026676","tt0017925","tt0025318","tt0045537"
"8075","tt0053690","tt0047574","tt0040795","tt0031580"
"8076","tt0454839","tt0113690","tt0110604","tt0113303"
"8077","tt1013752","tt1596343","tt1905041","tt0232500"
"8078","tt1226774","tt0114787","tt0082206","tt0061495"
"8079","tt1133991","tt0139654","tt0369339","tt0398712"
"8080","tt0046878","tt0045888","tt0049406","tt0043503"
"8081","tt0045737","tt0054047","tt0050468","tt0068768"
"8082","tt0053220","tt0049405","tt0036244","tt0057495"
"8083","tt1131729","tt0314331","tt2194499","tt0115951"
"8084","tt0180443","tt0112646","tt0107472","tt0109339"
"8085","tt0974661","tt0280760","tt0116669","tt0101775"
"8086","tt0361748","tt0462322","tt1853728","tt0110912"
"8087","tt0473705","tt1034389","tt0115645","tt0109446"
"8088","tt1226271","tt1504320","tt0759612","tt0109450"
"8089","tt1121931","tt0479884","tt1034032","tt1071875"
"8090","tt1182345","tt0945513","tt0118040","tt0114069"
"8091","tt0962736","tt0790636","tt2305051","tt0083987"
"8092","tt0865554","tt0252299","tt0145547","tt0914863"
"8093","tt0458525","tt1731141","tt0120903","tt0290334"
"8094","tt1103982","tt0098724","tt0120780","tt0165854"
"8095","tt1127715","tt0103074","tt0419294","tt0381849"
"8096","tt0796366","tt1408101","tt0317919","tt1650062"
"8097","tt0210094","tt0497972","tt0162346","tt0265591"
"8098","tt0363780","tt0096463","tt1230414","tt3774466"
"8099","tt0460810","tt0114319","tt0112302","tt0110877"
"8100","tt1117667","tt3053694","tt0830361","tt0107286"
"8101","tt1326972","tt0425637","tt0104684","tt0099426"
"8102","tt1231277","tt0114746","tt0123755","tt0139809"
"8103","tt0393597","tt0110357","tt0117040","tt0113212"
"8104","tt0924129","tt0318374","tt0404390","tt0118040"
"8105","tt0808151","tt0382625","tt0112384","tt0117438"
"8106","tt1032819","tt0118040","tt0110678","tt0091763"
"8107","tt0489049","tt0105629","tt0089457","tt0245686"
"8108","tt0967945","tt0110771","tt0118966","tt0126859"
"8109","tt1082853","tt0120772","tt0116141","tt0114885"
"8110","tt0438488","tt0160127","tt0305357","tt1596350"
"8111","tt1078912","tt0477347","tt2692250","tt0265298"
"8112","tt0977648","tt0096328","tt0303297","tt0308672"
"8113","tt1020885","tt0181836","tt0113101","tt0113845"
"8114","tt0844286","tt0393109","tt0105629","tt0089457"
"8115","tt1156173","tt0059619","tt0109382","tt0048316"
"8116","tt0038823","tt0039417","tt0038890","tt0110882"
"8117","tt0990404","tt1095442","tt1937449","tt0112445"
"8118","tt0821642","tt0350258","tt0993842","tt0117631"
"8119","tt0844708","tt0113690","tt0110604","tt0113303"
"8120","tt1127180","tt0114214","tt0106308","tt0092991"
"8121","tt1049413","tt2096673","tt0198781","tt0117705"
"8122","tt0485323","tt0173840","tt0114563","tt0328832"
"8123","tt0808244","tt0109045","tt0120491","tt0234829"
"8124","tt0836700","tt0116650","tt2452254","tt0401711"
"8125","tt0066989","tt0062695","tt0076155","tt0053198"
"8126","tt0024008","tt0023491","tt0038499","tt0029322"
"8127","tt1167660","tt0464913","tt1655442","tt0017925"
"8128","tt1276107","tt0271367","tt0112760","tt0112281"
"8129","tt0910905","tt0082206","tt0098273","tt0090557"
"8130","tt1119646","tt1411697","tt1951261","tt1231583"
"8131","tt0443559","tt1226753","tt0138097","tt0164212"
"8132","tt0870984","tt0342735","tt1937390","tt2382009"
"8133","tt0040820","tt0045810","tt0033373","tt0032599"
"8134","tt1095174","tt0110099","tt0110737","tt0111590"
"8135","tt1278340","tt1428538","tt0410730","tt0076162"
"8136","tt0457400","tt0339291","tt0112642","tt0120632"
"8137","tt1145446","tt0105652","tt0070506","tt0116581"
"8138","tt1111422","tt0112740","tt0266987","tt0328107"
"8139","tt0920458","tt0035896","tt0116506","tt0080491"
"8140","tt0035429","tt0037635","tt0037017","tt0035279"
"8141","tt0108596","tt0120576","tt0090830","tt0101746"
"8142","tt0102045","tt0094792","tt0378194","tt0114576"
"8143","tt1041829","tt0988595","tt1694020","tt0462590"
"8144","tt1045778","tt0114571","tt0117108","tt0085995"
"8145","tt0962774","tt0323872","tt0112346","tt0114011"
"8146","tt0073260","tt0074157","tt0070078","tt0113497"
"8147","tt1032821","tt0124179","tt0242508","tt0077549"
"8148","tt0887912","tt1790885","tt0267626","tt0114558"
"8149","tt1135092","tt0090967","tt0165798","tt0097940"
"8150","tt0772251","tt0113189","tt0112864","tt0109676"
"8151","tt1055369","tt0418279","tt1399103","tt0120591"
"8152","tt1014762","tt0029992","tt0096257","tt0117293"
"8153","tt0102178","tt0079766","tt0092580","tt0112740"
"8154","tt0041368","tt0038669","tt0041268","tt0036775"
"8155","tt1178663","tt0099012","tt0278823","tt0378947"
"8156","tt0821640","tt0425123","tt0192111","tt1686821"
"8157","tt0073133","tt0071771","tt0048261","tt0058213"
"8158","tt1152836","tt0113277","tt0140352","tt0248667"
"8159","tt1080016","tt0438097","tt0268380","tt0358082"
"8160","tt0043812","tt0047878","tt0022111","tt0021079"
"8161","tt1078588","tt0251160","tt0332280","tt2203939"
"8162","tt1295071","tt0094625","tt0219653","tt0164917"
"8163","tt1022603","tt0147800","tt0112346","tt0113347"
"8164","tt0041615","tt0043278","tt0037604","tt0045537"
"8165","tt0889583","tt0443453","tt1645170","tt0815241"
"8166","tt1015971","tt0112373","tt0108515","tt0084865"
"8167","tt0073000","tt0111333","tt0118829","tt0120630"
"8168","tt0417741","tt0373889","tt1201607","tt0926084"
"8169","tt0075572","tt0120570","tt0098769","tt2262456"
"8170","tt0470055","tt0117002","tt0110620","tt0112643"
"8171","tt0060479","tt0059575","tt0058083","tt0052832"
"8172","tt0404254","tt0364517","tt0112346","tt0113347"
"8173","tt1054606","tt0071853","tt0081633","tt0096764"
"8174","tt0896927","tt1512685","tt0054167","tt0056687"
"8175","tt1334537","tt0114885","tt0114681","tt0113118"
"8176","tt0938341","tt0123948","tt0286751","tt0112346"
"8177","tt1194238","tt1392214","tt3397884","tt1255953"
"8178","tt1179258","tt0094947","tt0091578","tt1486190"
"8179","tt0035916","tt0041944","tt0035942","tt0034746"
"8180","tt1148204","tt0397065","tt1401152","tt2024469"
"8181","tt1142988","tt1103153","tt0250494","tt0335559"
"8182","tt0844479","tt0113690","tt0110604","tt0113303"
"8183","tt0971209","tt0276816","tt1411250","tt0115571"
"8184","tt1136608","tt1535108","tt1823672","tt0114367"
"8185","tt1135503","tt0110538","tt0108160","tt0128853"
"8186","tt1198138","tt0112749","tt0106505","tt0107808"
"8187","tt1075417","tt0492956","tt3450650","tt0113820"
"8188","tt1046173","tt0120616","tt0209163","tt0338526"
"8189","tt1048171","tt0109382","tt0048316","tt0280653"
"8190","tt1127877","tt0112346","tt0114011","tt0113347"
"8191","tt0099341","tt0081182","tt0082206","tt0088318"
"8192","tt1160368","tt0112760","tt0106582","tt0116908"
"8193","tt0043131","tt0043643","tt0040160","tt0039689"
"8194","tt1029235","tt0416496","tt1613750","tt0107096"
"8195","tt0923811","tt0860907","tt0169858","tt0860906"
"8196","tt0848281","tt0098635","tt0120357","tt0118556"
"8197","tt0806165","tt0111054","tt0263757","tt0361841"
"8198","tt1092633","tt0117765","tt0302886","tt0348333"
"8199","tt1185836","tt0117924","tt0324554","tt0112346"
"8200","tt0074963","tt0116269","tt0097276","tt0087747"
"8201","tt0452694","tt0408790","tt0790736","tt0099653"
"8202","tt1286800","tt0208261","tt0083590","tt0112373"
"8203","tt1032815","tt0113986","tt0095288","tt0102598"
"8204","tt0060305","tt0064040","tt0065531","tt0047892"
"8205","tt0042771","tt0047849","tt0036855","tt0052027"
"8206","tt1082601","tt1535612","tt0099371","tt0140282"
"8207","tt1074929","tt0109759","tt0120255","tt0273435"
"8208","tt1172570","tt0780504","tt1602613","tt0117407"
"8209","tt0044186","tt0056085","tt0041866","tt0045966"
"8210","tt1186369","tt0456396","tt0200071","tt1827512"
"8211","tt0054821","tt0065531","tt0047892","tt0067900"
"8212","tt1229360","tt0497116","tt1566648","tt0141986"
"8213","tt1095442","tt1937449","tt0990404","tt0114885"
"8214","tt0865559","tt0107050","tt0251127","tt0361925"
"8215","tt0105643","tt0112896","tt0099700","tt0093220"
"8216","tt0948535","tt0372824","tt0088915","tt0443489"
"8217","tt0823240","tt0114266","tt0061495","tt0137439"
"8218","tt1127896","tt0107156","tt0111797","tt0105652"
"8219","tt1311067","tt0395584","tt0373883","tt0251736"
"8220","tt0035884","tt0053604","tt0043014","tt0050658"
"8221","tt0038453","tt0039536","tt0037795","tt0046126"
"8222","tt0113131","tt0067959","tt0096294","tt0069995"
"8223","tt1305806","tt0109579","tt0106918","tt0110374"
"8224","tt0472033","tt0177971","tt0173840","tt0114563"
"8225","tt0910554","tt0465624","tt0110216","tt0114614"
"8226","tt1149362","tt0387898","tt0254686","tt0324197"
"8227","tt1384590","tt1672723","tt2027128","tt1494772"
"8228","tt1000764","tt0112646","tt0107472","tt0109339"
"8229","tt1188729","tt0795351","tt0331468","tt0389328"
"8230","tt0475860","tt0450340","tt0114885","tt0113277"
"8231","tt1234548","tt0114594","tt0110955","tt0081375"
"8232","tt1176244","tt0112646","tt0110057","tt0116913"
"8233","tt1131734","tt0114825","tt0109592","tt0116365"
"8234","tt1130080","tt0120780","tt0165854","tt0181865"
"8235","tt0906734","tt0460740","tt0116095","tt0119791"
"8236","tt0048691","tt0032383","tt0041253","tt0047860"
"8237","tt1225822","tt0151804","tt0299930","tt0387808"
"8238","tt1144884","tt0309593","tt0804443","tt0417148"
"8239","tt1034032","tt0479884","tt1121931","tt1071875"
"8240","tt0844471","tt1490017","tt1232829","tt1985966"
"8241","tt1286537","tt0112373","tt0108515","tt0118147"
"8242","tt1339268","tt3824412","tt0105652","tt0070506"
"8243","tt0051380","tt0050294","tt0050084","tt0051418"
"8244","tt0762073","tt0310775","tt0420251","tt0451094"
"8245","tt0858486","tt0129167","tt0106364","tt0120913"
"8246","tt0899106","tt0119896","tt0279113","tt0398375"
"8247","tt0810784","tt0099040","tt0107822","tt0117364"
"8248","tt0354623","tt0095925","tt0082910","tt0330634"
"8249","tt1179904","tt1536044","tt0116367","tt0117002"
"8250","tt1262981","tt1912398","tt0093105","tt0084917"
"8251","tt1087578","tt1650453","tt2331143","tt0165078"
"8252","tt1232207","tt0098213","tt0310793","tt0361596"
"8253","tt1313104","tt0124295","tt1155592","tt1645089"
"8254","tt1019452","tt0101410","tt0401711","tt0116282"
"8255","tt1174730","tt0429177","tt2481480","tt0104412"
"8256","tt1071804","tt0116426","tt0857376","tt1010055"
"8257","tt1010055","tt0296042","tt0221111","tt0304262"
"8258","tt0985058","tt0110246","tt0230783","tt0168446"
"8259","tt1220213","tt0116095","tt0119791","tt0160484"
"8260","tt0862856","tt3850590","tt0113303","tt0118643"
"8261","tt1172233","tt0110057","tt0109021","tt0109305"
"8262","tt1058017","tt0337563","tt0821640","tt1196204"
"8263","tt0986263","tt0141926","tt0181852","tt0116839"
"8264","tt1156398","tt1622547","tt1321870","tt0113845"
"8265","tt1331025","tt0117320","tt0110057","tt0116913"
"8266","tt1018818","tt0108238","tt0119219","tt0110570"
"8267","tt1232783","tt0113690","tt0112643","tt0111686"
"8268","tt0365929","tt0244244","tt0107302","tt0187078"
"8269","tt0405393","tt0245574","tt0134618","tt0105812"
"8270","tt1174732","tt1563738","tt0243862","tt0329767"
"8271","tt1035736","tt0348853","tt0113463","tt0110428"
"8272","tt1078940","tt0117802","tt0227005","tt0110759"
"8273","tt0881891","tt0141098","tt0102343","tt0313737"
"8274","tt1097643","tt0280870","tt0119656","tt0109579"
"8275","tt0896534","tt0117002","tt0109836","tt0111742"
"8276","tt0902290","tt2105044","tt0410730","tt0076162"
"8277","tt0034175","tt0037008","tt0044863","tt0039536"
"8278","tt0386117","tt0112342","tt0113114","tt0106965"
"8279","tt0808399","tt0114113","tt0265343","tt0102456"
"8280","tt1197624","tt0117603","tt0120768","tt0266465"
"8281","tt0042464","tt0039689","tt0040076","tt0048806"
"8282","tt1129445","tt0114113","tt0056172","tt0116743"
"8283","tt0814335","tt0926129","tt0249478","tt1670345"
"8284","tt0978762","tt0110598","tt0114787","tt0082206"
"8285","tt1186370","tt0348505","tt1439572","tt0118113"
"8286","tt0471041","tt0379240","tt1659338","tt0114576"
"8287","tt0926380","tt0117631","tt0120834","tt0252501"
"8288","tt0896529","tt0481141","tt0114388","tt0114117"
"8289","tt0049843","tt0047811","tt0047203","tt0036005"
"8290","tt1224366","tt0112714","tt0058898","tt0032976"
"8291","tt1193138","tt0467406","tt0427944","tt1625346"
"8292","tt1100048","tt0209933","tt0094868","tt0318742"
"8293","tt1482967","tt0892782","tt1446192","tt0112691"
"8294","tt0026725","tt0028355","tt0025617","tt0039694"
"8295","tt1233227","tt1477076","tt0890870","tt1132626"
"8296","tt1128075","tt1632547","tt0111797","tt0107653"
"8297","tt0450405","tt0231775","tt0113855","tt0112462"
"8298","tt1300851","tt0144117","tt0114576","tt0112401"
"8299","tt1213585","tt0124295","tt0330069","tt0963208"
"8300","tt1190536","tt0113845","tt0113326","tt0112442"
"8301","tt1228953","tt1568341","tt0114681","tt0115734"
"8302","tt0375568","tt0424095","tt1650043","tt2023453"
"8303","tt0432283","tt0128445","tt0362270","tt0838221"
"8304","tt1023441","tt0118996","tt0276830","tt0875113"
"8305","tt1067106","tt0118884","tt0096438","tt0338348"
"8306","tt1286130","tt0086756","tt0043379","tt0054953"
"8307","tt1425244","tt1245104","tt0248808","tt2388725"
"8308","tt0758751","tt1606389","tt0083967","tt0200027"
"8309","tt1190080","tt0111282","tt0116629","tt0319262"
"8310","tt0362478","tt0114168","tt0246578","tt0259288"
"8311","tt0913425","tt0441909","tt0287467","tt0103030"
"8312","tt1220198","tt1219289","tt0945513","tt0114746"
"8313","tt0929632","tt0396857","tt1496422","tt1327773"
