"id","imdbID","Title","Year","imdbRating","imdbVotes","Rated","Runtime","genres","r1","r2","r3"
"8933","tt1560139","Boy","2010",7.5,"8025","NOT RATED","87 min","Comedy|Drama","tt3416742","tt0494222","tt0114787"
"8934","tt1650043","Diary of a Wimpy Kid: Rodrick Rules","2011",6.6,"18021","PG","99 min","Comedy","tt2023453","tt1196141","tt0424095"
"8935","tt1220888","Henry's Crime","2010",6,"15178","R","108 min","Comedy|Crime","tt0914837","tt0116289","tt0114681"
"8936","tt1411704","Hop","2011",5.5,"23168","PG","95 min","Animation|Children|Comedy","tt0952640","tt0158811","tt0273799"
"8937","tt1537401","Leap Year","2010",6,"1783","UNRATED","94 min","Drama","tt0112445","tt0112288","tt0058450"
"8938","tt1436045","13 Assassins","2010",7.6,"49586","R","141 min","Action","tt0296042","tt0221111","tt0235198"
"8939","tt0993842","Hanna","2011",6.8,"156717","PG-13","111 min","Action|Adventure|Mystery|Thriller","tt0783233","tt0821642","tt0092585"
"8940","tt0042379","Dark City","1950",6.8,"1197","N/A","98 min","Crime|Drama|Film-Noir|Mystery","tt0029146","tt0047878","tt0038499"
"8941","tt1648112","New Kids Turbo","2010",6.4,"11562","N/A","84 min","Action|Comedy","tt0085327","tt0236027","tt0116015"
"8942","tt1291652","Easy Money","2010",6.7,"13105","R","124 min","Action|Thriller","tt1014763","tt1599348","tt2199571"
"8943","tt1179947","American: The Bill Hicks Story","2009",7.8,"4171","N/A","102 min","Comedy|Documentary","tt0107472","tt0113270","tt0110480"
"8944","tt1334512","Arthur","2011",5.8,"45075","PG-13","110 min","Comedy","tt0337563","tt0395495","tt0467406"
"8945","tt1262416","Scream 4","2011",6.2,"101747","R","111 min","Comedy|Horror|Mystery|Thriller","tt0117571","tt0134084","tt0111686"
"8946","tt1436562","Rio","2011",7,"160596","G","96 min","Adventure|Animation|Children|Comedy","tt2357291","tt0268380","tt0358082"
"8947","tt1599975","The Princess of Montpensier","2010",6.5,"2706","N/A","139 min","Action|Drama|Romance","tt0115822","tt0082206","tt0055850"
"8948","tt1527186","Melancholia","2011",7.1,"125114","R","130 min","Drama|Sci-Fi","tt0115751","tt0154421","tt0168629"
"8949","tt0800369","Thor","2011",7,"510317","PG-13","115 min","Action|Adventure|Drama|Fantasy|IMAX","tt1981115","tt0097499","tt0121766"
"8950","tt1421373","Louis C.K.: Hilarious","2010",8.6,"5720","N/A","82 min","Comedy","tt1190722","tt2112999","tt2510998"
"8951","tt1190722","Louis C.K.: Chewed Up","2008",8.6,"6530","N/A","61 min","Comedy","tt1421373","tt2112999","tt2510998"
"8952","tt0031173","Confessions of a Nazi Spy","1939",6.8,"958","APPROVED","104 min","Drama","tt0035431","tt0040823","tt0032194"
"8953","tt0052950","The Journey","1959",7,"997","N/A","126 min","Drama|Romance","tt0048947","tt0032194","tt0035431"
"8954","tt0927619","Louis C.K.: Shameless","2007",8.7,"5175","TV-MA","57 min","Comedy","tt2510998","tt1421373","tt1190722"
"8955","tt1334102","The Resident","2011",5.3,"21092","R","91 min","Drama|Horror|Thriller","tt0278504","tt0116260","tt0116731"
"8956","tt0021750","City Streets","1931",7.3,"802","NOT RATED","83 min","Crime|Film-Noir","tt0027652","tt0033870","tt0039689"
"8957","tt1229381","Outside the Law","2010",6.7,"2895","UNRATED","138 min","Crime|Drama|War","tt0444182","tt0280653","tt0431979"
"8958","tt1492030","Mildred Pierce","2011",7.7,"14038","TV-MA","336 min","Drama","tt0185906","tt0318997","tt1453159"
"8959","tt0405455","Voices from the List","2004",7.4,"175","N/A","77 min","Documentary","tt0107472","tt0118540","tt0120472"
"8960","tt1067583","Water for Elephants","2011",6.9,"93917","PG-13","120 min","Drama|Romance","tt0480249","tt0102388","tt0360486"
"8961","tt1853563","Foo Fighters: Back and Forth","2011",8.4,"3909","N/A","150 min","Documentary|Musical","tt0109934","tt0304081","tt0195909"
"8962","tt0768239","Storm","2009",7,"1081","N/A","105 min","Drama","tt0454931","tt0417871","tt0110299"
"8963","tt0843358","My Dog Tulip","2009",6.9,"1233","N/A","83 min","Animation|Drama","tt0093488","tt2061756","tt0985058"
"8964","tt1428556","A Woman, a Gun and a Noodle Shop","2009",5.7,"2375","R","95 min","Comedy|Drama","tt0115012","tt0235060","tt0105197"
"8965","tt1416801","Kill the Irishman","2011",7.2,"34638","R","106 min","Action|Crime","tt0330793","tt0113277","tt0113972"
"8966","tt0762145","Vice","2008",5,"763","R","99 min","Crime|Film-Noir|Mystery|Thriller","tt0117107","tt0112722","tt0114369"
"8967","tt1497874","Cold Weather","2010",6.2,"1884","NOT RATED","96 min","Drama","tt0036695","tt0112714","tt0108149"
"8968","tt1596343","Fast Five","2011",7.3,"278113","PG-13","131 min","Action|Crime|Drama|Thriller|IMAX","tt1013752","tt1905041","tt0232500"
"8969","tt0029658","They Won't Forget","1937",7.4,"969","NOT RATED","95 min","Drama|Mystery","tt0023042","tt0021079","tt0032976"
"8970","tt1013607","Idiots and Angels","2008",7.1,"2440","N/A","78 min","Animation|Drama|Fantasy","tt0119346","tt0277909","tt0118114"
"8971","tt1620604","We Are What We Are","2010",5.7,"3732","NOT RATED","90 min","Drama|Horror","tt0026138","tt0054167","tt0021884"
"8972","tt1339161","The Robber","2010",6.8,"3714","N/A","101 min","Crime|Drama","tt0084589","tt0109206","tt0077318"
"8973","tt1255953","Incendies","2010",8.2,"76056","R","139 min","Drama|Mystery|War","tt1392214","tt2316411","tt3397884"
"8974","tt1596346","Soul Surfer","2011",7.1,"34356","PG","106 min","Action|Drama","tt0469903","tt0108002","tt0118539"
"8975","tt0491152","Something Borrowed","2011",5.9,"47042","PG-13","112 min","Comedy|Drama|Romance","tt0265208","tt0255798","tt0306734"
"8976","tt1478338","Bridesmaids","2011",6.8,"212631","R","125 min","Comedy","tt2404463","tt3079380","tt0387808"
"8977","tt0822847","Priest","2011",5.7,"95304","PG-13","87 min","Action|Horror|Sci-Fi|Thriller","tt1038686","tt2387433","tt0167190"
"8978","tt1321860","The Beaver","2011",6.7,"38992","PG-13","91 min","Drama","tt0113321","tt0102316","tt0110638"
"8979","tt0026121","Black Fury","1935",6.7,"503","APPROVED","94 min","Crime|Drama|Romance","tt0029870","tt0027367","tt0041373"
"8980","tt0055198","Mothra","1961",6.6,"2003","PASSED","101 min","Adventure|Fantasy|Sci-Fi","tt0058379","tt0047034","tt0056142"
"8981","tt1298650","Pirates of the Caribbean: On Stranger Tides","2011",6.7,"358846","PG-13","136 min","Action|Adventure|Fantasy|IMAX","tt0325980","tt0449088","tt2180411"
"8982","tt1605783","Midnight in Paris","2011",7.7,"292526","PG-13","94 min","Comedy|Fantasy|Romance","tt0099012","tt0113819","tt0089853"
"8983","tt1827512","The Kid with a Bike","2011",7.4,"20669","PG-13","87 min","Drama","tt0456396","tt1186369","tt2737050"
"8984","tt1527788","The Man from Nowhere","2010",7.9,"41662","R","119 min","Action|Crime|Thriller","tt3697566","tt0114576","tt0112401"
"8985","tt0023074","Jewel Robbery","1932",7.5,"1195","APPROVED","68 min","Comedy|Crime|Romance","tt0026714","tt0033532","tt0040705"
"8986","tt0478304","The Tree of Life","2011",6.7,"133229","PG-13","139 min","Drama","tt0120863","tt0402399","tt0119643"
"8987","tt1411697","The Hangover Part II","2011",6.5,"366722","R","102 min","Comedy","tt1119646","tt1951261","tt1231583"
"8988","tt0035431","This Above All","1942",6.9,"668","APPROVED","110 min","Drama|Romance|War","tt0032194","tt0033987","tt0031173"
"8989","tt1386926","Double Take","2009",6.2,"527","N/A","80 min","Documentary","tt0112646","tt0107472","tt0109339"
"8990","tt1124377","City of War: The Story of John Rabe","2009",7.2,"5028","N/A","134 min","Drama|War","tt0246765","tt0058715","tt0337824"
"8991","tt0024989","The Clairvoyant","1935",6.7,"680","TV-G","81 min","Drama|Thriller","tt0111495","tt0106471","tt0106926"
"8992","tt1440266","Pina","2011",7.7,"11255","PG","103 min","Documentary|Musical","tt0186508","tt3674140","tt0093191"
"8993","tt1265990","The Roommate","2011",4.8,"28430","PG-13","91 min","Drama|Thriller","tt0382628","tt0404032","tt0425430"
"8994","tt0150980","The Housemaid","1960",7.3,"1808","NOT RATED","111 min","Crime|Drama|Horror","tt0113247","tt0082206","tt0033870"
"8995","tt1529572","Trust","2010",7,"33527","R","106 min","Drama|Thriller","tt1674784","tt0116260","tt0113451"
"8996","tt1193096","Group Sex","2010",5.1,"2447","R","92 min","Comedy","tt1116186","tt0114885","tt0113101"
"8997","tt0847825","The Speed of Thought","2011",4.8,"1360","N/A","93 min","Sci-Fi|Thriller","tt0080360","tt0962711","tt1219836"
"8998","tt1139282","Stolen","2009",6.2,"4384","R","91 min","Crime|Drama|Mystery|Thriller","tt0112722","tt0114369","tt0114814"
"8999","tt0030755","The Sisters","1938",7.2,"1232","APPROVED","99 min","Drama","tt0032194","tt0040823","tt0033987"
"9000","tt1379222","The Double Hour","2009",6.7,"2989","N/A","95 min","Crime|Drama|Mystery|Romance|Thriller","tt0062380","tt1074191","tt3469910"
"9001","tt1478964","Attack the Block","2011",6.6,"80419","R","88 min","Action|Comedy|Sci-Fi","tt0114614","tt0119013","tt0072856"
"9002","tt1533117","Let the Bullets Fly","2010",7.3,"6286","NOT RATED","132 min","Action|Comedy","tt0808399","tt0120891","tt0054047"
"9003","tt0960097","Wake","2009",5.7,"1664","R","97 min","Comedy|Drama|Romance","tt0114885","tt0113537","tt0115639"
"9004","tt1302011","Kung Fu Panda 2","2011",7.3,"172624","PG","91 min","Action|Adventure|Animation|Children|Comedy|IMAX","tt0441773","tt0129167","tt0106364"
"9005","tt1270798","X-Men: First Class","2011",7.8,"496240","PG-13","132 min","Action|Adventure|Sci-Fi|Thriller|War","tt1877832","tt0486655","tt2802144"
"9006","tt1440292","Submarine","2010",7.3,"63406","R","97 min","Comedy|Drama|Romance","tt1825157","tt0114885","tt0113537"
"9007","tt0021281","Raffles","1930",7,"473","N/A","72 min","Adventure|Crime|Drama|Romance|Thriller","tt0017416","tt0018578","tt0023196"
"9008","tt1032825","The Other Woman","2009",6.4,"15053","R","102 min","Drama","tt0361693","tt0120777","tt0186894"
"9009","tt1531663","Everything Must Go","2010",6.4,"39335","R","97 min","Comedy|Drama","tt1197628","tt0878835","tt0114885"
"9010","tt1465505","Red White & Blue","2010",6.4,"4406","N/A","103 min","Drama|Mystery|Romance","tt0058283","tt0116095","tt0108181"
"9011","tt1532503","Beginners","2010",7.2,"71419","R","105 min","Drama","tt0318761","tt0112537","tt0115744"
"9012","tt1650062","Super 8","2011",7.1,"281867","PG-13","112 min","Mystery|Sci-Fi|Thriller|IMAX","tt0796366","tt1408101","tt0317919"
"9013","tt0979434","Lottery Ticket","2010",4.8,"7812","PG-13","99 min","Comedy","tt0937375","tt1464174","tt1640484"
"9014","tt1581835","Daydream Nation","2010",6.4,"10316","R","98 min","Drama|Romance","tt0216799","tt0245407","tt0423977"
"9015","tt1133985","Green Lantern","2011",5.6,"218566","PG-13","114 min","Action|Adventure|Sci-Fi","tt0113189","tt0120746","tt0190865"
"9016","tt1623742","Cinema Verite","2011",6.6,"2932","TV-14","86 min","Drama","tt0305206","tt0489237","tt1361313"
"9017","tt1334479","Yoo-Hoo, Mrs. Goldberg","2009",7.3,"190","N/A","92 min","Documentary","tt0208261","tt0107472","tt0113270"
"9018","tt1396218","Mr. Popper's Penguins","2011",6,"65606","PG","94 min","Comedy","tt0322330","tt0416236","tt0170016"
"9019","tt1284575","Bad Teacher","2011",5.7,"157012","R","92 min","Comedy","tt0120906","tt0473709","tt0841046"
"9020","tt1399103","Transformers: Dark of the Moon","2011",6.3,"317697","PG-13","154 min","Action|Adventure|Sci-Fi|War|IMAX","tt0418279","tt1055369","tt0120591"
"9021","tt1583420","Larry Crowne","2011",6,"47454","PG-13","98 min","Comedy|Drama|Romance","tt0117887","tt0112346","tt0113347"
"9022","tt1240982","Your Highness","2011",5.6,"84118","R","102 min","Action|Adventure|Comedy|Fantasy","tt0910936","tt0299458","tt0120491"
"9023","tt0109982","Hand Gun","1994",5.6,"227","R","90 min","Action|Crime|Drama|Thriller","tt0114576","tt0112401","tt0113010"
"9024","tt0024763","When Ladies Meet","1933",6.9,"505","PASSED","85 min","Comedy|Romance","tt0020827","tt0027075","tt0032943"
"9025","tt1742683","Too Big to Fail","2011",7.4,"10837","TV-MA","99 min","Drama","tt0119488","tt0104389","tt0185014"
"9026","tt1135084","Takers","2010",6.2,"46004","PG-13","107 min","Action|Crime|Thriller","tt0913354","tt0120873","tt0187078"
"9027","tt1222817","Zookeeper","2011",5.2,"43675","PG","102 min","Comedy","tt1648179","tt0120888","tt0327437"
"9028","tt1499658","Horrible Bosses","2011",6.9,"345540","R","98 min","Comedy|Crime","tt2024432","tt2170439","tt0114594"
"9029","tt1216475","Cars 2","2011",6.3,"97472","G","106 min","Adventure|Animation|Children|Comedy|IMAX","tt0317219","tt0114709","tt0120623"
"9030","tt0995851","In Her Skin","2009",6.5,"3598","R","107 min","Drama|Thriller","tt0160797","tt0448564","tt0432289"
"9031","tt1369706","The Ward","2010",5.6,"33332","R","89 min","Horror|Thriller","tt0114852","tt0113409","tt0080749"
"9032","tt1787777","Page One: Inside the New York Times","2011",6.9,"2886","R","92 min","Documentary","tt0109508","tt0114805","tt0112651"
"9033","tt1282041","Anton Chekhov's The Duel","2010",6.4,"388","N/A","95 min","Drama","tt0287471","tt0110299","tt0106473"
"9034","tt1074191","The Betrayed","2008",6.1,"1582","N/A","98 min","Crime|Drama|Mystery|Thriller","tt0062380","tt1379222","tt3469910"
"9035","tt1697851","Burn Notice: The Fall of Sam Axe","2011",7.2,"4666","N/A","120 min","Crime|Drama|Mystery","tt0116604","tt0054152","tt0106341"
"9036","tt0104693","Laws of Gravity","1992",7,"730","R","100 min","Drama","tt0113967","tt0186045","tt0349467"
"9037","tt0037615","Cornered","1945",6.7,"1281","APPROVED","102 min","Film-Noir|Thriller","tt0037101","tt0039286","tt0052415"
"9038","tt1764726","Upside Down: The Creation Records Story","2010",7.2,"442","N/A","101 min","Documentary","tt0109934","tt0304081","tt0358569"
"9039","tt1334553","The Perfect Host","2010",6.8,"19616","R","93 min","Crime|Drama|Thriller","tt0113161","tt0111127","tt0101692"
"9040","tt1201607","Harry Potter and the Deathly Hallows: Part 2","2011",8.1,"519701","PG-13","130 min","Action|Adventure|Drama|Fantasy|Mystery|IMAX","tt0373889","tt0417741","tt0926084"
"9041","tt1864288","Conan O'Brien Can't Stop","2011",7,"5291","R","89 min","Documentary","tt0138510","tt0110329","tt0080634"
"9042","tt0780504","Drive","2011",7.8,"419959","R","100 min","Crime|Drama|Film-Noir|Thriller","tt1602613","tt0396184","tt1172570"
"9043","tt1459012","Love Crime","2010",6.5,"4227","NOT RATED","106 min","Crime|Mystery|Thriller","tt0112714","tt0075675","tt0107497"
"9044","tt0458339","Captain America: The First Avenger","2011",6.8,"476787","PG-13","124 min","Action|Adventure|Sci-Fi|Thriller|War","tt0163025","tt0317648","tt0102803"
"9045","tt1570728","Crazy, Stupid, Love.","2011",7.4,"365680","PG-13","118 min","Comedy|Drama|Romance","tt2381941","tt1045772","tt0480242"
"9046","tt1563738","One Day","2011",7,"102710","PG-13","107 min","Drama|Romance","tt0243862","tt0329767","tt1174732"
"9047","tt1540133","The Guard","2011",7.3,"63272","R","96 min","Comedy|Crime","tt2234003","tt0113161","tt0111127"
"9048","tt1509803","Griff the Invisible","2010",6.1,"4128","PG-13","90 min","Comedy|Drama|Romance","tt0112346","tt0113347","tt0113321"
"9049","tt1699231","Quarantine 2: Terminal","2011",5.3,"14497","R","86 min","Horror|Mystery|Sci-Fi","tt0120004","tt0134619","tt0133751"
"9050","tt0013496","Phantom","1922",7,"1009","TV-PG","125 min","Drama|Fantasy|Romance","tt0016847","tt0018455","tt0013442"
"9051","tt0472181","The Smurfs","2011",5.5,"65089","PG","103 min","Animation|Children|Comedy","tt0267913","tt0331632","tt1014775"
"9052","tt1632708","Friends with Benefits","2011",6.6,"262168","R","109 min","Comedy|Romance","tt1282140","tt0800039","tt1225822"
"9053","tt1297919","Blitz","2011",6.2,"66574","R","97 min","Action|Crime|Thriller","tt0479884","tt0499556","tt0472399"
"9054","tt1236371","Mysteries of Lisbon","2010",7.5,"2388","N/A","272 min","Drama|Mystery","tt0417871","tt0143874","tt0110246"
"9055","tt1230385","The Yellow Sea","2010",7.4,"10683","R","136 min","Crime|Drama|Thriller","tt1190539","tt0116260","tt0113451"
"9056","tt0017449","The Temptress","1926",7.1,"755","PASSED","117 min","Drama|Romance","tt0016641","tt0028683","tt0023196"
"9057","tt1403144","Come Undone","2010",6.2,"1740","UNRATED","126 min","Drama","tt0237539","tt0112445","tt0112288"
"9058","tt1430110","Rapt","2009",6.7,"1674","N/A","125 min","Drama","tt1124377","tt0411118","tt0110299"
"9059","tt0051390","Cairo Station","1958",7.8,"1615","N/A","77 min","Crime|Drama","tt0112767","tt0084589","tt0119250"
"9060","tt1637706","Our Idiot Brother","2011",6.4,"73683","R","90 min","Comedy","tt0120772","tt0380609","tt1462901"
"9061","tt1318514","Rise of the Planet of the Apes","2011",7.6,"394273","PG-13","105 min","Action|Drama|Sci-Fi|Thriller","tt0115857","tt0120461","tt0120647"
"9062","tt1687281","Terri","2011",6.5,"8526","R","105 min","Comedy","tt0362526","tt1336617","tt1692486"
"9063","tt1488555","The Change-Up","2011",6.4,"134208","R","112 min","Comedy","tt0118863","tt0396269","tt0300471"
"9064","tt1454029","The Help","2011",8.1,"309013","PG-13","146 min","Drama","tt0307479","tt0368447","tt0452637"
"9065","tt1622547","30 Minutes or Less","2011",6.1,"76449","R","83 min","Action|Comedy|Crime","tt1156398","tt1321870","tt0910936"
"9066","tt0019735","Bulldog Drummond","1929",6.7,"489","N/A","90 min","Drama|Mystery|Thriller","tt0057427","tt0847487","tt0974613"
"9067","tt1295072","The Trotsky","2009",6.9,"4755","N/A","120 min","Comedy","tt1576440","tt0112556","tt0113756"
"9068","tt0411118","Anthony Zimmer","2005",6.5,"6527","N/A","89 min","Crime|Drama|Romance|Thriller","tt0119250","tt0118767","tt0046429"
"9069","tt0303780","Blues Harp","1998",7.2,"806","N/A","107 min","Crime|Drama","tt0297721","tt0039739","tt0296042"
"9070","tt1696535","El Bulli: Cooking in Progress","2010",6.4,"907","UNRATED","108 min","Documentary","tt0117677","tt0085809","tt0120661"
"9071","tt1622979","Final Destination 5","2011",5.9,"81748","R","92 min","Horror|Thriller|IMAX","tt0417415","tt2106361","tt0116367"
"9072","tt1150947","Lovely, Still","2008",7.3,"1523","PG","92 min","Drama|Romance","tt0078199","tt0071115","tt0114388"
"9073","tt0968264","The Conspirator","2010",7,"23209","PG-13","122 min","Drama","tt0110932","tt0119314","tt0146984"
"9074","tt1268799","A Very Harold & Kumar 3D Christmas","2011",6.3,"54133","R","90 min","Comedy","tt0481536","tt0113936","tt0120491"
"9075","tt1082009","Queen to Play","2009",6.8,"2146","UNRATED","101 min","Drama","tt0112445","tt0112288","tt0112857"
"9076","tt1542852","Carancho","2010",6.9,"5724","UNRATED","107 min","Crime|Drama|Romance","tt0040979","tt0101258","tt0420509"
"9077","tt1270761","Don't Be Afraid of the Dark","2010",5.6,"40239","R","99 min","Horror|Thriller","tt0129332","tt0113303","tt0118643"
"9078","tt1438176","Fright Night","2011",6.4,"83087","R","106 min","Comedy|Horror","tt0419984","tt0805564","tt0114825"
"9079","tt1549572","Another Earth","2011",7,"68897","PG-13","92 min","Drama|Romance|Sci-Fi","tt0388182","tt0804529","tt0435651"
"9080","tt0091865","Rocky VI","1986",5.7,"742","N/A","9 min","Comedy","tt0098532","tt0311519","tt0099818"
"9081","tt1403177","Hesher","2010",7.1,"43247","R","106 min","Drama","tt0116731","tt0074285","tt0090830"
"9082","tt0808276","Cold Prey","2006",6.4,"13288","NOT RATED","97 min","Action|Horror|Mystery|Thriller","tt0099864","tt1646973","tt0112714"
"9083","tt1464580","Stake Land","2010",6.5,"33480","R","98 min","Horror","tt0473514","tt2309021","tt1179031"
"9084","tt1743720","The Greatest Movie Ever Sold","2011",6.6,"12982","PG-13","90 min","Documentary","tt0963208","tt0390521","tt1152822"
"9085","tt1226753","The Debt","2010",6.9,"54454","R","113 min","Drama|Thriller","tt0138097","tt0443559","tt0238112"
"9086","tt1657507","Colombiana","2011",6.4,"74393","PG-13","108 min","Action|Adventure|Drama|Thriller","tt1129442","tt1397280","tt0480255"
"9087","tt1621444","Bill Cunningham New York","2010",7.9,"4024","NOT RATED","84 min","Documentary","tt0145046","tt0342172","tt0088275"
"9088","tt1152822","Freakonomics","2010",6.4,"5589","PG-13","85 min","Documentary","tt0486358","tt0963208","tt0436971"
"9089","tt1189073","The Skin I Live In","2011",7.6,"98713","R","120 min","Drama","tt0113083","tt0095675","tt0185125"
"9090","tt0851530","The Lodger","2009",5.8,"3921","R","95 min","Crime|Drama|Mystery|Thriller","tt0092632","tt0119656","tt0137363"
"9091","tt1597089","Phil Ochs: There But for Fortune","2010",7.7,"313","UNRATED","96 min","Documentary|Musical","tt0107472","tt0108323","tt0048947"
"9092","tt1576440","Good Neighbors","2010",5.9,"4183","R","99 min","Crime|Thriller","tt1295072","tt0116260","tt0116731"
"9093","tt1293842","The Winning Season","2009",6.6,"4542","PG-13","104 min","Comedy","tt0772168","tt0116483","tt0111094"
"9094","tt0816462","Conan the Barbarian","2011",5.2,"81321","R","113 min","Action|Adventure|Fantasy","tt0446013","tt0091203","tt0144964"
"9095","tt1235790","Magic Trip: Ken Kesey's Search for a Kool Place","2011",6.8,"1096","R","107 min","Documentary","tt0413845","tt0854678","tt0479468"
"9096","tt1814836","Project Nim","2011",7.4,"7123","PG-13","93 min","Documentary","tt1155592","tt2980516","tt0396688"
"9097","tt1797469","Page Eight","2011",6.9,"11346","NOT RATED","99 min","Drama|Thriller","tt0112714","tt0118964","tt0060176"
"9098","tt1716772","The Inbetweeners Movie","2011",6.8,"62365","R","97 min","Adventure|Comedy","tt3097204","tt0114885","tt0113101"
"9099","tt0873886","Red State","2011",6.2,"52384","R","88 min","Action|Crime|Horror|Thriller","tt1385867","tt3099498","tt0113749"
"9100","tt1554091","A Better Life","2011",7.2,"12965","PG-13","98 min","Drama","tt0276751","tt1259571","tt0231775"
"9101","tt1742650","I Don't Know How She Does It","2011",4.8,"16007","PG-13","89 min","Comedy","tt0116191","tt0113808","tt0107614"
"9102","tt1598778","Contagion","2011",6.6,"176884","PG-13","106 min","Sci-Fi|Thriller|IMAX","tt0107322","tt0181865","tt0240772"
"9103","tt1456472","We Have a Pope","2011",6.7,"10590","NOT RATED","102 min","Drama","tt0109382","tt0110877","tt0111507"
"9104","tt1588398","Sleeping Beauty","2011",5.3,"25244","NOT RATED","101 min","Drama","tt0061495","tt0054698","tt0050105"
"9105","tt0999913","Straw Dogs","2011",5.8,"26558","R","110 min","Thriller","tt0158583","tt0208874","tt0272020"
"9106","tt1210166","Moneyball","2011",7.6,"277623","PG-13","133 min","Drama","tt0379725","tt1100089","tt0109021"
"9107","tt0836683","The Appeared","2007",6.1,"1312","TV-MA","120 min","Horror|Thriller","tt0433722",NA,NA
"9108","tt1508675","Le Havre","2011",7.2,"14909","NOT RATED","93 min","Comedy|Drama","tt0311519","tt0099818","tt0098532"
"9109","tt1632547","Cold Fish","2010",7.1,"6957","NOT RATED","146 min","Drama|Thriller","tt0062467","tt1128075","tt1588170"
"9110","tt1545759","Point Blank","2010",6.8,"11146","R","84 min","Action|Crime|Thriller","tt0114576","tt0112401","tt0113010"
"9111","tt1320352","Nothing Personal","2009",7.1,"3525","N/A","85 min","Drama","tt0110299","tt0106473","tt0113952"
"9112","tt1617620","A Horrible Way to Die","2010",5.2,"2518","R","87 min","Horror|Thriller","tt1853739","tt2450186","tt2105044"
"9113","tt0848228","The Avengers","2012",8.1,"960059","PG-13","143 min","Action|Adventure|Sci-Fi|IMAX","tt2395427","tt0379786","tt0120667"
"9114","tt0023556","Taxi!","1932",6.7,"764","TV-G","69 min","Crime|Drama|Romance","tt0024239","tt0022111","tt0040142"
"9115","tt1340800","Tinker Tailor Soldier Spy","2011",7.1,"145840","R","127 min","Drama|Film-Noir|Thriller","tt1139797","tt0109579","tt0106918"
"9116","tt1832382","A Separation","2011",8.4,"146909","PG-13","123 min","Drama","tt2404461","tt0114168","tt0115645"
"9117","tt1571222","A Dangerous Method","2011",6.5,"78876","R","99 min","Drama|Thriller","tt0399146","tt0094964","tt0278731"
"9118","tt0037932","My Name Is Julia Ross","1945",7.2,"1109","APPROVED","65 min","Drama|Film-Noir|Mystery","tt0042006","tt0042664","tt0047878"
"9119","tt1291584","Warrior","2011",8.2,"321535","PG-13","140 min","Drama","tt0109305","tt0349825","tt0482572"
"9120","tt1522835","Sherlock Holmes","2010",3.7,"1593","PG-13","89 min","Mystery|Sci-Fi","tt0120184","tt0120902","tt0216216"
"9121","tt1124035","The Ides of March","2011",7.1,"185577","R","101 min","Drama","tt2177771","tt0290538","tt0433383"
"9122","tt1788391","Kill List","2011",6.3,"24471","NOT RATED","95 min","Horror|Mystery|Thriller","tt2023690","tt0445965","tt1489167"
"9123","tt1448755","Killer Elite","2011",6.5,"103847","R","116 min","Action|Thriller","tt0479884","tt0499556","tt0985694"
"9124","tt0470737","The Dukes","2007",6.4,"382","PG-13","96 min","Comedy|Crime|Drama","tt0113243","tt0111709","tt0116269"
"9125","tt1242599","Bellflower","2011",6.4,"6713","R","106 min","Action|Drama|Romance","tt0094731","tt0085276","tt0068767"
"9126","tt1306980","50/50","2011",7.7,"264996","R","100 min","Comedy|Drama","tt1082886","tt1588173","tt2265398"
"9127","tt1365483","Main Street","2010",4.7,"2114","PG","92 min","Drama","tt0114296","tt0093562","tt0278500"
"9128","tt1827487","Once Upon a Time in Anatolia","2011",7.8,"25638","NOT RATED","157 min","Drama","tt2758880","tt0113247","tt0082206"
"9129","tt1655442","The Artist","2011",8,"186768","PG-13","100 min","Comedy|Drama|Romance","tt0464913","tt1167660","tt0112346"
"9130","tt1520494","BlinkyTM","2011",7.1,"1484","N/A","13 min","Horror|Sci-Fi","tt0188913","tt0080931","tt0962711"
"9131","tt0099927","Song of the Exile","1990",7.4,"258","N/A","100 min","Drama","tt2008006","tt0110299","tt0106473"
"9132","tt1675192","Take Shelter","2011",7.4,"64037","R","120 min","Drama","tt0952682","tt0470705","tt1790885"
"9133","tt1719498","Le jeu de la mort","2010",7.5,"192","N/A","95 min","Documentary","tt0112646","tt0107472","tt0109339"
"9134","tt0433035","Real Steel","2011",7.1,"249221","PG-13","127 min","Action|Drama|Sci-Fi|IMAX","tt0115857","tt0120461","tt0120647"
"9135","tt1753549","Buck","2011",7.6,"2663","PG","88 min","Documentary","tt0112373","tt0108515","tt0118147"
"9136","tt1908471","Catching Hell","2011",7.8,"1030","N/A","102 min","Documentary","tt0413845","tt0854678","tt0479468"
"9137","tt1068242","Footloose","2011",5.8,"35992","PG-13","113 min","Comedy|Drama|Musical","tt0410097","tt0462200","tt0116790"
"9138","tt0905372","The Thing","2011",6.2,"93046","R","103 min","Horror|Mystery|Sci-Fi|Thriller","tt0120004","tt0134619","tt0133751"
"9139","tt1533013","Beautiful Boy","2010",6.6,"5424","R","100 min","Drama","tt0120788","tt0120784","tt0298744"
"9140","tt1204340","Tyrannosaur","2011",7.6,"24299","NOT RATED","92 min","Drama","tt0112714","tt0113247","tt0110882"
"9141","tt0049405","The Killer Is Loose","1956",6.7,"1067","APPROVED","73 min","Crime|Drama|Film-Noir","tt0045566","tt0036855","tt0037008"
"9142","tt1441326","Martha Marcy May Marlene","2011",6.9,"39494","R","102 min","Drama|Thriller","tt0116260","tt0116731","tt0115907"
"9143","tt1242460","We Need to Talk About Kevin","2011",7.5,"92283","R","112 min","Drama|Thriller","tt0300214","tt0116293","tt0340376"
